date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,population_region,femmes_enceintes,enfants_moins_5_ans,naissances_semaine,porteurs_chroniques_estimes,prevalence_aghbs_region,femmes_enceintes_depistees,femmes_enceintes_aghbs_positives,enfants_exposes_aghbs,enfants_vaccines_naissance,enfants_devenus_porteurs,taux_transmission_mere_enfant,couverture_vaccinale_naissance,cas_chroniques_enfants,cas_chroniques_adultes,cas_chroniques_seniors,cas_aigus,nouveaux_diagnostics_aghbs,cas_chroniques_suivis,deces,new_recoveries,total_recoveries,tests_depistage,personnes_traitees,taux_incidence,taux_letalite,taux_depistage,taux_positivite_aghbs
2024-05-01,2024,5,2024-W18,Anosy,-25.0333,46.9833,957916,28737,143687,460,75004,0.0783,5596,445,36,227,4,11.11,49.4,1197,5188,1597,0,349,7982,0,300,76402,4779,1930,0.0783,0.0,0.4989,7.95
2024-05-08,2024,5,2024-W19,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,268170,0.0625,29116,1716,128,1028,14,10.94,49.88,4238,18365,5652,0,1304,28255,0,1282,266065,22979,7538,0.0625,0.0,0.5356,5.89
2024-05-08,2024,5,2024-W19,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51242,0.0645,5431,341,24,200,2,8.33,52.64,774,3354,1032,0,290,5160,0,294,52511,4626,1385,0.0645,0.0,0.5823,6.28
2024-05-08,2024,5,2024-W19,Itasy,-19.0167,46.7667,1063882,31916,159582,511,63513,0.0597,6578,418,30,250,3,10.0,49.07,939,4069,1252,0,228,6260,0,277,63638,4375,1626,0.0597,0.0,0.4112,6.35
2024-05-08,2024,5,2024-W19,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,155618,0.0632,13569,898,74,607,9,12.16,51.39,2171,9408,2895,0,659,14474,0,667,157463,12203,3953,0.0632,0.0,0.4956,6.62
2024-05-08,2024,5,2024-W19,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,65613,0.0662,6373,387,31,241,3,9.68,50.82,939,4072,1254,0,307,6265,0,246,64960,4419,1472,0.0662,0.0,0.4458,6.07
2024-05-08,2024,5,2024-W19,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,113056,0.0661,9259,600,54,426,7,12.96,51.88,1762,7635,2350,0,619,11747,0,662,118228,8110,2740,0.0661,0.0,0.4742,6.48
2024-05-08,2024,5,2024-W19,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44710,0.0775,3212,229,21,141,2,9.52,51.12,650,2817,867,0,227,4334,0,184,44450,2572,1191,0.0775,0.0,0.4458,7.13
2024-05-08,2024,5,2024-W19,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75542,0.0747,5413,383,36,247,4,11.11,50.99,1169,5067,1560,0,322,7796,0,260,74524,5441,2100,0.0747,0.0,0.538,7.08
2024-05-08,2024,5,2024-W19,Ihorombe,-22.55,46.95,494097,14822,74114,237,33598,0.068,2973,208,16,116,2,12.5,49.14,517,2243,691,0,152,3451,0,158,33752,2442,944,0.068,0.0,0.4942,7.0
2024-05-08,2024,5,2024-W19,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91988,0.0754,6317,480,44,284,4,9.09,48.63,1462,6335,1950,0,412,9747,0,315,90606,5297,2419,0.0754,0.0,0.4342,7.6
2024-05-08,2024,5,2024-W19,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,126912,0.0725,11522,752,60,425,6,10.0,50.62,1769,7669,2361,0,737,11799,0,616,129222,9701,3049,0.0725,0.0,0.5542,6.53
2024-05-08,2024,5,2024-W19,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61184,0.0708,4806,312,29,215,2,6.9,51.93,831,3604,1111,0,225,5546,0,306,62009,3914,1482,0.0708,0.0,0.4529,6.49
2024-05-08,2024,5,2024-W19,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,48477,0.0743,4134,332,23,165,2,8.7,53.0,731,3168,976,0,219,4875,0,207,49774,2986,1206,0.0743,0.0,0.4577,8.03
2024-05-08,2024,5,2024-W19,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,104630,0.0707,8078,587,50,360,5,10.0,50.64,1613,6990,2151,0,640,10754,0,459,104168,7835,2667,0.0707,0.0,0.5294,7.27
2024-05-08,2024,5,2024-W19,Boeny,-15.7167,46.3167,1100305,33009,165045,528,102548,0.0932,5857,555,49,269,6,12.24,51.03,1439,6238,1921,0,474,9598,0,468,102224,4813,2375,0.0932,0.0,0.4374,9.48
2024-05-08,2024,5,2024-W19,Sofia,-14.8833,48.0333,1784988,53549,267748,858,158328,0.0887,9090,727,76,422,10,13.16,49.29,2334,10117,3115,0,898,15566,1,802,154160,9883,4059,0.0887,0.01,0.5537,8.0
2024-05-08,2024,5,2024-W19,Betsiboka,-16.95,46.8167,465641,13969,69846,223,40417,0.0868,2391,202,19,117,2,10.53,52.91,574,2487,766,0,258,3827,0,148,39519,2617,993,0.0868,0.0,0.562,8.45
2024-05-08,2024,5,2024-W19,Melaky,-16.1167,44.7667,365790,10973,54868,175,32811,0.0897,2204,210,15,92,1,6.67,53.05,538,2334,719,0,182,3591,0,149,32486,2007,923,0.0897,0.0,0.5487,9.53
2024-05-08,2024,5,2024-W19,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,174979,0.0822,13052,1107,84,533,9,10.71,52.17,2473,10716,3298,0,723,16487,1,737,178325,10031,4053,0.0822,0.01,0.4712,8.48
2024-05-08,2024,5,2024-W19,Menabe,-20.2833,44.7833,819876,24596,122981,394,68623,0.0837,4222,348,32,202,3,9.38,51.52,970,4207,1296,0,264,6473,0,411,68873,3615,1537,0.0837,0.0,0.4409,8.24
2024-05-08,2024,5,2024-W19,Diana,-12.2787,49.2917,1053715,31611,158057,506,81452,0.0773,5197,387,39,258,4,10.26,51.16,1164,5045,1553,0,408,7762,0,287,81540,5654,1876,0.0773,0.0,0.5366,7.45
2024-05-08,2024,5,2024-W19,SAVA,-14.2833,50.1667,1330546,39916,199581,639,99258,0.0746,9374,727,47,328,5,10.64,51.4,1471,6377,1964,0,603,9812,0,392,101679,7096,2280,0.0746,0.0,0.5333,7.76
2024-05-08,2024,5,2024-W19,Androy,-25.1667,46.0833,1065878,31976,159881,512,86336,0.081,7366,544,41,271,4,9.76,53.07,1209,5242,1615,0,333,8066,0,352,86889,4876,2008,0.081,0.0,0.4575,7.39
2024-05-08,2024,5,2024-W19,Anosy,-25.0333,46.9833,957916,28737,143687,460,76345,0.0797,5901,438,36,224,4,11.11,48.85,1041,4513,1390,0,433,6944,0,351,76753,5298,1705,0.0797,0.0,0.5531,7.42
2024-05-15,2024,5,2024-W20,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,265166,0.0618,20644,1199,127,1098,14,11.02,53.29,3863,16740,5152,0,1297,25755,0,1248,267313,23201,6177,0.0618,0.0,0.5407,5.81
2024-05-15,2024,5,2024-W20,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51560,0.0649,4444,274,24,196,2,8.33,51.63,833,3610,1111,0,245,5554,0,247,52758,3498,1403,0.0649,0.0,0.4403,6.17
2024-05-15,2024,5,2024-W20,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64790,0.0609,5822,365,31,252,3,9.68,49.42,1067,4626,1425,0,366,7118,0,275,63913,6044,1609,0.0609,0.0,0.5681,6.27
2024-05-15,2024,5,2024-W20,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,157095,0.0638,15616,1004,75,611,8,10.67,51.7,2346,10169,3131,0,580,15646,0,522,157985,10199,3828,0.0638,0.0,0.4142,6.43
2024-05-15,2024,5,2024-W20,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,64523,0.0651,5195,328,30,242,3,10.0,50.87,1038,4498,1384,0,301,6920,2,242,65202,5107,1626,0.0651,0.03,0.5153,6.31
2024-05-15,2024,5,2024-W20,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,114767,0.0671,11474,827,55,428,5,9.09,52.07,1612,6985,2150,0,394,10747,0,405,118633,6851,2692,0.0671,0.0,0.4006,7.21
2024-05-15,2024,5,2024-W20,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44537,0.0772,3048,216,21,143,2,9.52,51.85,692,3000,924,0,221,4616,0,163,44613,3076,1188,0.0772,0.0,0.5332,7.09
2024-05-15,2024,5,2024-W20,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75542,0.0747,5768,399,36,254,4,11.11,52.3,1190,5160,1589,0,334,7939,0,431,74955,4109,2086,0.0747,0.0,0.4063,6.92
2024-05-15,2024,5,2024-W20,Ihorombe,-22.55,46.95,494097,14822,74114,237,33944,0.0687,2798,194,16,115,2,12.5,48.9,474,2054,632,0,220,3160,0,171,33923,2744,768,0.0687,0.0,0.5554,6.93
2024-05-15,2024,5,2024-W20,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91622,0.0751,8533,601,44,298,5,11.36,50.89,1318,5711,1758,0,364,8787,0,313,90919,5318,2256,0.0751,0.0,0.4359,7.04
2024-05-15,2024,5,2024-W20,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,128837,0.0736,9575,666,61,412,6,9.84,49.08,2094,9077,2795,0,723,13966,0,621,129843,10390,3284,0.0736,0.0,0.5935,6.96
2024-05-15,2024,5,2024-W20,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62480,0.0723,5346,410,30,203,3,10.0,49.01,1027,4450,1370,0,302,6847,0,258,62267,3683,1578,0.0723,0.0,0.4262,7.67
2024-05-15,2024,5,2024-W20,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49391,0.0757,4589,335,23,156,3,13.04,50.14,702,3045,938,0,234,4685,0,188,49962,3886,1224,0.0757,0.0,0.5956,7.3
2024-05-15,2024,5,2024-W20,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,104186,0.0704,8650,567,50,365,6,12.0,51.43,1443,6255,1926,0,583,9624,0,442,104610,8619,2549,0.0704,0.0,0.5824,6.55
2024-05-15,2024,5,2024-W20,Boeny,-15.7167,46.3167,1100305,33009,165045,528,102218,0.0929,5701,477,49,281,6,12.24,53.38,1443,6255,1926,0,472,9624,0,640,102864,5281,2551,0.0929,0.0,0.48,8.37
2024-05-15,2024,5,2024-W20,Sofia,-14.8833,48.0333,1784988,53549,267748,858,158149,0.0886,11092,978,76,446,7,9.21,52.05,2203,9548,2939,0,655,14690,0,707,154867,7838,3583,0.0886,0.0,0.4391,8.82
2024-05-15,2024,5,2024-W20,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39998,0.0859,3262,261,19,110,2,10.53,49.42,605,2622,808,0,209,4035,0,135,39654,2284,985,0.0859,0.0,0.4905,8.0
2024-05-15,2024,5,2024-W20,Melaky,-16.1167,44.7667,365790,10973,54868,175,32774,0.0896,2454,212,15,90,1,6.67,51.63,534,2317,714,0,163,3565,0,164,32650,2041,877,0.0896,0.0,0.558,8.64
2024-05-15,2024,5,2024-W20,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,176469,0.0829,13723,1152,84,515,11,13.1,50.35,2684,11633,3581,0,851,17898,0,1068,179393,9083,4317,0.0829,0.0,0.4267,8.39
2024-05-15,2024,5,2024-W20,Menabe,-20.2833,44.7833,819876,24596,122981,394,68377,0.0834,5477,479,32,203,4,12.5,51.74,1018,4412,1358,0,382,6788,0,323,69196,4874,1813,0.0834,0.0,0.5945,8.75
2024-05-15,2024,5,2024-W20,Diana,-12.2787,49.2917,1053715,31611,158057,506,80398,0.0763,6932,544,38,270,4,10.53,53.39,1170,5070,1560,0,428,7800,0,351,81891,6253,2070,0.0763,0.0,0.5934,7.85
2024-05-15,2024,5,2024-W20,SAVA,-14.2833,50.1667,1330546,39916,199581,639,98726,0.0742,8713,705,47,321,5,10.64,50.36,1515,6568,2023,0,599,10106,0,432,102111,7712,2647,0.0742,0.0,0.5796,8.09
2024-05-15,2024,5,2024-W20,Androy,-25.1667,46.0833,1065878,31976,159881,512,85696,0.0804,7086,558,41,257,5,12.2,50.3,1290,5590,1721,0,375,8601,0,377,87266,5441,2360,0.0804,0.0,0.5105,7.87
2024-05-15,2024,5,2024-W20,Anosy,-25.0333,46.9833,957916,28737,143687,460,75483,0.0788,5591,477,36,238,4,11.11,51.74,1177,5104,1572,0,332,7853,0,325,77078,4721,1920,0.0788,0.0,0.4928,8.53
2024-05-22,2024,5,2024-W21,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,261734,0.061,25514,1546,125,1042,16,12.8,50.58,4138,17931,5518,0,1439,27587,0,1172,268485,25565,6827,0.061,0.0,0.5958,6.06
2024-05-22,2024,5,2024-W21,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51162,0.0644,4348,252,24,202,2,8.33,53.25,775,3359,1035,0,180,5169,0,166,52924,3309,1344,0.0644,0.0,0.4165,5.8
2024-05-22,2024,5,2024-W21,Itasy,-19.0167,46.7667,1063882,31916,159582,511,65003,0.0611,7047,458,31,256,3,9.68,50.1,1071,4644,1431,0,317,7146,0,297,64210,5400,1910,0.0611,0.0,0.5076,6.5
2024-05-22,2024,5,2024-W21,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,156849,0.0637,15287,878,75,594,7,9.33,50.22,2296,9952,3064,0,559,15312,0,789,158774,10281,3559,0.0637,0.0,0.4175,5.74
2024-05-22,2024,5,2024-W21,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,64721,0.0653,5733,349,31,245,3,9.68,51.56,959,4156,1280,0,350,6395,0,237,65439,4733,1460,0.0653,0.0,0.4775,6.09
2024-05-22,2024,5,2024-W21,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,116306,0.068,9406,625,55,422,5,9.09,51.45,1687,7310,2250,0,663,11247,0,459,119092,10092,2740,0.068,0.0,0.59,6.64
2024-05-22,2024,5,2024-W21,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44479,0.0771,3247,241,21,138,2,9.52,50.09,637,2762,851,0,162,4250,0,223,44836,2663,1149,0.0771,0.0,0.4616,7.42
2024-05-22,2024,5,2024-W21,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,74126,0.0733,7236,503,35,254,4,11.43,52.34,1106,4793,1476,0,344,7375,0,306,75261,4979,1797,0.0733,0.0,0.4923,6.95
2024-05-22,2024,5,2024-W21,Ihorombe,-22.55,46.95,494097,14822,74114,237,33598,0.068,2856,179,16,115,2,12.5,48.78,468,2028,624,0,140,3120,0,148,34071,2425,751,0.068,0.0,0.4908,6.27
2024-05-22,2024,5,2024-W21,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91012,0.0746,8068,564,43,287,6,13.95,49.08,1291,5597,1723,0,378,8611,0,458,91377,5972,2335,0.0746,0.0,0.4895,6.99
2024-05-22,2024,5,2024-W21,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,129537,0.074,9176,738,62,432,6,9.68,51.38,1998,8661,2666,0,690,13325,0,499,130342,9959,3474,0.074,0.0,0.5689,8.04
2024-05-22,2024,5,2024-W21,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62912,0.0728,5309,353,30,202,4,13.33,48.79,891,3864,1191,0,378,5946,0,266,62533,4925,1505,0.0728,0.0,0.5699,6.65
2024-05-22,2024,5,2024-W21,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,48934,0.075,4116,295,23,157,2,8.7,50.36,758,3285,1011,0,252,5054,0,222,50184,3210,1143,0.075,0.0,0.492,7.17
2024-05-22,2024,5,2024-W21,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,103594,0.07,10372,793,49,361,6,12.24,50.84,1538,6668,2053,0,434,10259,1,498,105108,7001,2661,0.07,0.01,0.4731,7.65
2024-05-22,2024,5,2024-W21,Boeny,-15.7167,46.3167,1100305,33009,165045,528,102438,0.0931,7647,718,49,260,6,12.24,49.3,1401,6073,1870,0,570,9344,0,442,103306,5664,2181,0.0931,0.0,0.5148,9.39
2024-05-22,2024,5,2024-W21,Sofia,-14.8833,48.0333,1784988,53549,267748,858,155293,0.087,12162,1078,74,419,8,10.81,48.88,2273,9852,3032,0,700,15157,1,571,155438,9126,3759,0.087,0.01,0.5113,8.86
2024-05-22,2024,5,2024-W21,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39858,0.0856,2761,242,19,110,2,10.53,49.77,614,2663,820,0,129,4097,0,168,39822,1864,965,0.0856,0.0,0.4003,8.76
2024-05-22,2024,5,2024-W21,Melaky,-16.1167,44.7667,365790,10973,54868,175,32665,0.0893,2327,189,15,91,1,6.67,52.39,494,2141,660,0,183,3295,0,153,32803,1753,767,0.0893,0.0,0.4792,8.12
2024-05-22,2024,5,2024-W21,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,172850,0.0812,13631,1085,83,547,9,10.84,53.48,2521,10926,3363,0,885,16810,0,735,180128,12420,4487,0.0812,0.0,0.5835,7.96
2024-05-22,2024,5,2024-W21,Menabe,-20.2833,44.7833,819876,24596,122981,394,69361,0.0846,4021,366,33,199,4,12.12,50.75,1058,4585,1411,0,467,7054,0,209,69405,4914,1924,0.0846,0.0,0.5994,9.1
2024-05-22,2024,5,2024-W21,Diana,-12.2787,49.2917,1053715,31611,158057,506,81557,0.0774,6880,562,39,261,4,10.26,51.7,1256,5443,1676,0,421,8375,0,360,82251,5133,2103,0.0774,0.0,0.4871,8.17
2024-05-22,2024,5,2024-W21,SAVA,-14.2833,50.1667,1330546,39916,199581,639,98859,0.0743,8291,592,47,337,4,8.51,52.85,1602,6943,2137,0,596,10682,0,469,102580,7716,2577,0.0743,0.0,0.5799,7.14
2024-05-22,2024,5,2024-W21,Androy,-25.1667,46.0833,1065878,31976,159881,512,85590,0.0803,7574,638,41,272,4,9.76,53.13,1340,5808,1788,0,358,8936,0,486,87752,4439,2253,0.0803,0.0,0.4165,8.42
2024-05-22,2024,5,2024-W21,Anosy,-25.0333,46.9833,957916,28737,143687,460,74238,0.0775,5673,406,35,244,4,11.43,53.15,1127,4886,1504,0,352,7517,0,425,77503,5371,1964,0.0775,0.0,0.5607,7.16
2024-05-29,2024,5,2024-W22,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,267312,0.0623,22194,1519,128,1015,17,13.28,49.25,4306,18659,5742,0,1451,28707,1,1400,269885,22199,7373,0.0623,0.0,0.5174,6.84
2024-05-29,2024,5,2024-W22,Bongolava,-18.9333,45.6667,794456,23833,119168,381,52195,0.0657,5706,386,25,203,2,8.0,53.43,808,3503,1079,0,251,5390,0,179,53103,4495,1390,0.0657,0.0,0.5658,6.76
2024-05-29,2024,5,2024-W22,Itasy,-19.0167,46.7667,1063882,31916,159582,511,63726,0.0599,7592,409,30,263,3,10.0,51.62,947,4106,1265,0,392,6318,0,288,64498,6151,1563,0.0599,0.0,0.5782,5.39
2024-05-29,2024,5,2024-W22,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,155864,0.0633,16140,1024,74,617,8,10.81,52.23,2228,9657,2973,0,730,14858,0,620,159394,10328,3927,0.0633,0.0,0.4194,6.34
2024-05-29,2024,5,2024-W22,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,64424,0.065,5704,339,30,249,3,10.0,52.46,999,4332,1335,0,241,6666,0,269,65708,4290,1712,0.065,0.0,0.4328,5.94
2024-05-29,2024,5,2024-W22,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,115451,0.0675,9642,645,55,403,7,12.73,49.09,1575,6826,2102,0,566,10503,0,490,119582,8128,2732,0.0675,0.0,0.4752,6.69
2024-05-29,2024,5,2024-W22,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44133,0.0765,3048,238,21,138,2,9.52,49.85,713,3092,953,0,197,4758,1,155,44991,2372,1276,0.0765,0.02,0.4112,7.81
2024-05-29,2024,5,2024-W22,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75845,0.075,7007,484,36,246,3,8.33,50.68,1244,5392,1660,0,382,8296,0,256,75517,5148,1974,0.075,0.0,0.5091,6.91
2024-05-29,2024,5,2024-W22,Ihorombe,-22.55,46.95,494097,14822,74114,237,33796,0.0684,3019,207,16,125,1,6.25,53.11,525,2276,702,0,131,3503,1,181,34252,2097,898,0.0684,0.03,0.4244,6.86
2024-05-29,2024,5,2024-W22,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91866,0.0753,8722,682,44,303,4,9.09,51.76,1377,5967,1837,0,384,9181,0,378,91755,5481,2479,0.0753,0.0,0.4493,7.82
2024-05-29,2024,5,2024-W22,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,127262,0.0727,9005,685,61,449,7,11.48,53.4,2047,8873,2731,0,549,13651,0,673,131015,9534,3517,0.0727,0.0,0.5446,7.61
2024-05-29,2024,5,2024-W22,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62048,0.0718,4330,312,29,220,2,6.9,53.05,849,3682,1134,0,283,5665,0,256,62789,4517,1449,0.0718,0.0,0.5227,7.21
2024-05-29,2024,5,2024-W22,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49717,0.0762,3322,249,23,154,2,8.7,49.4,793,3436,1058,0,200,5287,0,222,50406,3068,1311,0.0762,0.0,0.4702,7.5
2024-05-29,2024,5,2024-W22,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,103742,0.0701,9417,681,49,354,6,12.24,49.86,1690,7324,2254,0,427,11268,0,472,105580,6551,3002,0.0701,0.0,0.4427,7.23
2024-05-29,2024,5,2024-W22,Boeny,-15.7167,46.3167,1100305,33009,165045,528,100127,0.091,7092,610,48,281,5,10.42,53.39,1576,6832,2104,0,474,10512,0,345,103651,5643,2660,0.091,0.0,0.5129,8.6
2024-05-29,2024,5,2024-W22,Sofia,-14.8833,48.0333,1784988,53549,267748,858,156186,0.0875,11636,1099,75,417,8,10.67,48.71,2192,9499,2923,0,781,14614,0,558,155996,9587,3706,0.0875,0.0,0.5371,9.44
2024-05-29,2024,5,2024-W22,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39858,0.0856,3306,297,19,117,1,5.26,52.51,619,2685,827,0,153,4131,0,126,39948,2165,933,0.0856,0.0,0.465,8.98
2024-05-29,2024,5,2024-W22,Melaky,-16.1167,44.7667,365790,10973,54868,175,32335,0.0884,2229,184,15,85,1,6.67,48.74,464,2013,621,0,158,3098,0,144,32947,1679,785,0.0884,0.0,0.459,8.25
2024-05-29,2024,5,2024-W22,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,175618,0.0825,10970,865,84,510,10,11.9,49.89,2459,10658,3281,0,945,16398,0,610,180738,12572,4010,0.0825,0.0,0.5906,7.89
2024-05-29,2024,5,2024-W22,Menabe,-20.2833,44.7833,819876,24596,122981,394,67721,0.0826,5622,422,32,205,3,9.38,52.08,982,4255,1310,0,298,6547,0,383,69788,3298,1499,0.0826,0.0,0.4023,7.51
2024-05-29,2024,5,2024-W22,Diana,-12.2787,49.2917,1053715,31611,158057,506,79976,0.0759,7415,566,38,270,4,10.53,53.37,1089,4720,1454,0,351,7263,0,324,82575,5387,1886,0.0759,0.0,0.5112,7.63
2024-05-29,2024,5,2024-W22,SAVA,-14.2833,50.1667,1330546,39916,199581,639,98593,0.0741,8277,639,47,316,5,10.64,49.49,1612,6987,2151,0,428,10750,0,432,103012,6458,2928,0.0741,0.0,0.4854,7.72
2024-05-29,2024,5,2024-W22,Androy,-25.1667,46.0833,1065878,31976,159881,512,87082,0.0817,7358,571,41,263,5,12.2,51.5,1220,5289,1628,0,406,8137,0,434,88186,5361,1896,0.0817,0.0,0.503,7.76
2024-05-29,2024,5,2024-W22,Anosy,-25.0333,46.9833,957916,28737,143687,460,74334,0.0776,6445,479,35,234,4,11.43,50.91,1131,4901,1508,0,465,7540,0,287,77790,5301,1827,0.0776,0.0,0.5534,7.43
2024-06-05,2024,6,2024-W23,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,260447,0.0607,23118,1365,125,1032,13,10.4,50.08,3739,16205,4987,0,982,24931,0,930,270815,17598,6201,0.0607,0.0,0.4101,5.9
2024-06-05,2024,6,2024-W23,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51004,0.0642,4637,294,24,202,2,8.33,53.12,748,3244,999,0,235,4991,0,283,53386,4154,1229,0.0642,0.0,0.5229,6.34
2024-06-05,2024,6,2024-W23,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64577,0.0607,7249,409,31,251,3,9.68,49.31,906,3929,1210,0,321,6045,0,273,64771,4936,1590,0.0607,0.0,0.464,5.64
2024-06-05,2024,6,2024-W23,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,155618,0.0632,13381,777,74,605,9,12.16,51.22,2564,11114,3421,0,937,17099,0,747,160141,14591,4166,0.0632,0.0,0.5926,5.81
2024-06-05,2024,6,2024-W23,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,65316,0.0659,5390,385,31,241,3,9.68,50.63,952,4129,1272,0,281,6353,0,294,66002,4245,1623,0.0659,0.0,0.4283,7.14
2024-06-05,2024,6,2024-W23,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,113569,0.0664,10907,652,54,436,5,9.26,53.08,1817,7876,2424,0,467,12117,0,441,120023,8373,3080,0.0664,0.0,0.4895,5.98
2024-06-05,2024,6,2024-W23,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,43902,0.0761,3063,235,21,144,2,9.52,52.18,619,2686,828,0,211,4133,0,174,45165,2691,1008,0.0761,0.0,0.4665,7.67
2024-06-05,2024,6,2024-W23,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75340,0.0745,5248,382,36,259,4,11.11,53.41,1153,4999,1539,0,325,7691,0,324,75841,5500,1798,0.0745,0.0,0.5439,7.28
2024-06-05,2024,6,2024-W23,Ihorombe,-22.55,46.95,494097,14822,74114,237,33400,0.0676,3292,233,16,120,1,6.25,50.95,463,2009,619,0,127,3091,0,114,34366,2434,724,0.0676,0.0,0.4926,7.08
2024-06-05,2024,6,2024-W23,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91256,0.0748,7272,586,43,296,5,11.63,50.56,1331,5771,1777,0,343,8879,0,427,92182,5291,2014,0.0748,0.0,0.4337,8.06
2024-06-05,2024,6,2024-W23,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,129362,0.0739,8889,593,62,412,8,12.9,49.06,1989,8622,2654,0,562,13265,0,511,131526,9784,3328,0.0739,0.0,0.5589,6.67
2024-06-05,2024,6,2024-W23,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61875,0.0716,6112,473,29,214,3,10.34,51.64,906,3926,1209,0,306,6041,0,242,63031,3820,1605,0.0716,0.0,0.442,7.74
2024-06-05,2024,6,2024-W23,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,48673,0.0746,4370,329,23,160,2,8.7,51.28,693,3003,925,0,184,4621,0,276,50682,2774,1156,0.0746,0.0,0.4252,7.53
2024-06-05,2024,6,2024-W23,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,104630,0.0707,7976,557,50,380,5,10.0,53.46,1565,6784,2088,0,481,10437,0,352,105932,8228,2855,0.0707,0.0,0.556,6.98
2024-06-05,2024,6,2024-W23,Boeny,-15.7167,46.3167,1100305,33009,165045,528,102218,0.0929,7117,690,49,258,5,10.2,48.96,1396,6052,1863,0,422,9311,0,454,104105,5145,2434,0.0929,0.0,0.4676,9.7
2024-06-05,2024,6,2024-W23,Sofia,-14.8833,48.0333,1784988,53549,267748,858,154936,0.0868,9536,761,74,435,9,12.16,50.79,2445,10598,3262,0,900,16305,0,767,156763,9214,4258,0.0868,0.0,0.5162,7.98
