date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,population_region,incidence_regionale_annuelle,cas_pulmonaire_bacillifere,cas_pulmonaire_non_bacillifere,cas_extra_pulmonaire,cas_tb_multiresistante,nouveaux_cas,cas_coinfection_vih,deces_coinfection_vih,cas_enfants_moins_15_ans,cas_adultes_15_54_ans,cas_seniors_55_plus,tests_geneXpert_realises,tests_microscopie_realises,tests_lam_realises,cas_non_diagnostiques,patients_sous_traitement,patients_gueris,patients_abandon,patients_echec,deces,cas_detectes_prison,taux_incidence,taux_incidence_annuel,taux_letalite,taux_depistage,taux_succes_therapeutique
2023-06-19,2023,6,2023-W25,Melaky,-16.1167,44.7667,365790,150,6,2,1,0,11,2,0,1,7,3,7,2,0,3,9,7,1,0,2,0,150,150,18.18,65.0,78.0
2023-06-19,2023,6,2023-W25,Ambatosoa,-21.0333,47.6333,652462,150,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,4,0,150,150,19.05,65.0,78.0
2023-06-19,2023,6,2023-W25,Androy,-25.1667,46.0833,1065878,145,18,8,5,0,33,8,0,3,21,9,23,8,2,11,28,21,3,2,8,0,145,145,24.24,65.0,78.0
2023-06-19,2023,6,2023-W25,Anosy,-25.0333,46.9833,957916,140,16,7,5,0,30,7,0,3,19,8,21,7,2,10,25,19,3,2,6,0,140,140,20.0,65.0,78.0
2023-06-19,2023,6,2023-W25,Menabe,-20.2833,44.7833,819876,135,13,6,4,0,24,6,0,2,15,7,16,6,1,8,20,15,2,2,6,0,135,135,25.0,65.0,78.0
2023-06-19,2023,6,2023-W25,Vatovavy,-21.3167,47.9333,576905,130,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,130,130,22.22,65.0,78.0
2023-06-26,2023,6,2023-W26,Analanjirofo,-17.3333,49.4,864183,280,33,15,10,1,60,15,1,7,39,14,42,15,4,21,51,39,6,5,14,7,280,280,23.33,65.0,78.0
2023-06-26,2023,6,2023-W26,Analamanga,-18.9137,47.5247,4290727,260,157,71,51,4,287,71,5,34,186,67,200,71,21,100,243,189,29,24,76,0,260,260,26.48,65.0,78.0
2023-06-26,2023,6,2023-W26,Atsinanana,-18.1492,49.4023,1750511,255,57,26,18,1,104,26,2,12,67,25,72,26,7,36,88,68,10,8,22,0,255,255,21.15,65.0,78.0
2023-06-26,2023,6,2023-W26,Sofia,-14.8833,48.0333,1784988,250,51,23,16,0,93,23,1,11,60,22,65,23,6,32,79,61,9,7,21,0,250,250,22.58,65.0,78.0
2023-06-26,2023,6,2023-W26,Vakinankaratra,-19.8667,47.0333,2462316,230,74,33,24,0,135,33,2,16,87,32,94,33,9,47,114,88,13,11,30,0,230,230,22.22,65.0,78.0
2023-06-26,2023,6,2023-W26,Haute Matsiatra,-21.4536,47.0854,1710391,225,56,25,18,0,102,25,2,12,66,24,71,25,7,35,86,67,10,8,24,0,225,225,23.53,65.0,78.0
2023-06-26,2023,6,2023-W26,Boeny,-15.7167,46.3167,1100305,220,34,15,11,0,63,15,1,7,40,16,44,15,4,22,53,41,6,5,16,0,220,220,25.4,65.0,78.0
2023-06-26,2023,6,2023-W26,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,44,20,14,0,80,20,1,9,52,19,56,20,6,28,68,53,8,6,19,0,215,215,23.75,65.0,78.0
2023-06-26,2023,6,2023-W26,SAVA,-14.2833,50.1667,1330546,210,36,16,12,0,67,16,1,8,43,16,46,16,4,23,56,43,6,5,16,0,210,210,23.88,65.0,78.0
2023-06-26,2023,6,2023-W26,Atsimo-Andrefana,-23.35,43.6667,2128706,205,58,26,19,0,106,26,2,12,68,26,74,26,7,37,90,70,10,9,26,0,205,205,24.53,65.0,78.0
2023-06-26,2023,6,2023-W26,Itasy,-19.0167,46.7667,1063882,190,29,13,9,0,54,13,1,6,35,13,37,13,3,18,45,35,5,4,13,0,190,190,24.07,65.0,78.0
2023-06-26,2023,6,2023-W26,Bongolava,-18.9333,45.6667,794456,185,20,9,6,0,37,9,0,4,24,9,25,9,2,12,31,24,3,3,9,0,185,185,24.32,65.0,78.0
2023-06-26,2023,6,2023-W26,Diana,-12.2787,49.2917,1053715,180,22,10,7,0,40,10,0,4,26,10,28,10,3,14,34,26,4,3,8,0,180,180,20.0,65.0,78.0
2023-06-26,2023,6,2023-W26,Amoron'i Mania,-20.0,47.1167,991145,175,22,10,7,0,40,10,0,4,26,10,28,10,3,14,34,26,4,3,9,0,175,175,22.5,65.0,78.0
2023-06-26,2023,6,2023-W26,Atsimo-Atsinanana,-22.9,47.65,1220000,170,29,13,9,0,53,13,1,6,34,13,37,13,3,18,45,35,5,4,12,0,170,170,22.64,65.0,78.0
2023-06-26,2023,6,2023-W26,Fitovinany,-21.45,47.6167,1011279,165,21,9,7,0,39,9,0,4,25,10,27,9,2,13,33,25,3,3,9,0,165,165,23.08,65.0,78.0
2023-06-26,2023,6,2023-W26,Ihorombe,-22.55,46.95,494097,160,8,3,2,0,15,3,0,1,9,5,10,3,0,5,12,9,1,1,3,0,160,160,20.0,65.0,78.0
2023-06-26,2023,6,2023-W26,Betsiboka,-16.95,46.8167,465641,155,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,155,155,22.22,65.0,78.0
2023-06-26,2023,6,2023-W26,Melaky,-16.1167,44.7667,365790,150,7,3,2,0,13,3,0,1,8,4,9,3,0,4,11,8,1,1,3,0,150,150,23.08,65.0,78.0
2023-06-26,2023,6,2023-W26,Ambatosoa,-21.0333,47.6333,652462,150,11,5,3,0,20,5,0,2,13,5,14,5,1,7,17,13,2,1,4,0,150,150,20.0,65.0,78.0
2023-06-26,2023,6,2023-W26,Androy,-25.1667,46.0833,1065878,145,22,10,7,0,41,10,0,4,26,11,28,10,3,14,34,26,4,3,9,0,145,145,21.95,65.0,78.0
2023-06-26,2023,6,2023-W26,Anosy,-25.0333,46.9833,957916,140,15,7,5,0,28,7,0,3,18,7,19,7,2,9,23,17,2,2,6,0,140,140,21.43,65.0,78.0
2023-06-26,2023,6,2023-W26,Menabe,-20.2833,44.7833,819876,135,14,6,4,0,27,6,0,3,17,7,18,6,1,9,22,17,2,2,6,0,135,135,22.22,65.0,78.0
2023-06-26,2023,6,2023-W26,Vatovavy,-21.3167,47.9333,576905,130,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,130,130,22.22,65.0,78.0
2023-07-03,2023,7,2023-W27,Analanjirofo,-17.3333,49.4,864183,280,34,15,11,1,63,15,1,7,40,16,44,15,4,22,53,41,6,5,15,0,280,280,23.81,65.0,78.0
2023-07-03,2023,7,2023-W27,Analamanga,-18.9137,47.5247,4290727,260,141,64,46,3,258,64,5,30,167,61,180,64,19,90,219,170,26,21,61,0,260,260,23.64,65.0,78.0
2023-07-03,2023,7,2023-W27,Atsinanana,-18.1492,49.4023,1750511,255,63,29,20,1,116,29,2,13,75,28,81,29,8,40,98,76,11,9,30,0,255,255,25.86,65.0,78.0
2023-07-03,2023,7,2023-W27,Sofia,-14.8833,48.0333,1784988,250,53,24,17,0,98,24,1,11,63,24,68,24,7,34,83,64,9,8,25,0,250,250,25.51,65.0,78.0
2023-07-03,2023,7,2023-W27,Vakinankaratra,-19.8667,47.0333,2462316,230,78,35,25,0,143,35,2,17,92,34,100,35,10,50,121,94,14,12,37,0,230,230,25.87,65.0,78.0
2023-07-03,2023,7,2023-W27,Haute Matsiatra,-21.4536,47.0854,1710391,225,45,20,14,0,83,20,1,9,53,21,58,20,6,29,70,54,8,7,20,0,225,225,24.1,65.0,78.0
2023-07-03,2023,7,2023-W27,Boeny,-15.7167,46.3167,1100305,220,28,13,9,0,52,13,1,6,33,13,36,13,3,18,44,34,5,4,13,0,220,220,25.0,65.0,78.0
2023-07-03,2023,7,2023-W27,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,34,15,11,0,63,15,1,7,40,16,44,15,4,22,53,41,6,5,15,0,215,215,23.81,65.0,78.0
2023-07-03,2023,7,2023-W27,SAVA,-14.2833,50.1667,1330546,210,34,15,11,0,62,15,1,7,40,15,43,15,4,21,52,40,6,5,14,0,210,210,22.58,65.0,78.0
2023-07-03,2023,7,2023-W27,Atsimo-Andrefana,-23.35,43.6667,2128706,205,58,26,19,0,106,26,2,12,68,26,74,26,7,37,90,70,10,9,27,0,205,205,25.47,65.0,78.0
2023-07-03,2023,7,2023-W27,Itasy,-19.0167,46.7667,1063882,190,26,12,8,0,48,12,0,5,31,12,33,12,3,16,40,31,4,4,12,0,190,190,25.0,65.0,78.0
2023-07-03,2023,7,2023-W27,Bongolava,-18.9333,45.6667,794456,185,17,8,5,0,32,8,0,3,20,9,22,8,2,11,27,21,3,2,7,0,185,185,21.88,65.0,78.0
2023-07-03,2023,7,2023-W27,Diana,-12.2787,49.2917,1053715,180,23,10,7,0,43,10,0,5,27,11,30,10,3,15,36,28,4,3,9,0,180,180,20.93,65.0,78.0
2023-07-03,2023,7,2023-W27,Amoron'i Mania,-20.0,47.1167,991145,175,22,10,7,0,41,10,0,4,26,11,28,10,3,14,34,26,4,3,10,0,175,175,24.39,65.0,78.0
2023-07-03,2023,7,2023-W27,Atsimo-Atsinanana,-22.9,47.65,1220000,170,26,12,8,0,49,12,0,5,31,13,34,12,3,17,41,31,4,4,12,0,170,170,24.49,65.0,78.0
2023-07-03,2023,7,2023-W27,Fitovinany,-21.45,47.6167,1011279,165,21,9,7,0,39,9,0,4,25,10,27,9,2,13,33,25,3,3,8,0,165,165,20.51,65.0,78.0
2023-07-03,2023,7,2023-W27,Ihorombe,-22.55,46.95,494097,160,8,4,2,0,16,4,0,1,10,5,11,4,1,5,13,10,1,1,3,0,160,160,18.75,65.0,78.0
2023-07-03,2023,7,2023-W27,Betsiboka,-16.95,46.8167,465641,155,8,3,2,0,15,3,0,1,9,5,10,3,0,5,12,9,1,1,3,0,155,155,20.0,65.0,78.0
2023-07-03,2023,7,2023-W27,Melaky,-16.1167,44.7667,365790,150,6,3,2,0,12,3,0,1,7,4,8,3,0,4,10,7,1,1,2,0,150,150,16.67,65.0,78.0
2023-07-03,2023,7,2023-W27,Ambatosoa,-21.0333,47.6333,652462,150,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,5,0,150,150,23.81,65.0,78.0
2023-07-03,2023,7,2023-W27,Androy,-25.1667,46.0833,1065878,145,20,9,6,0,37,9,0,4,24,9,25,9,2,12,31,24,3,3,8,0,145,145,21.62,65.0,78.0
2023-07-03,2023,7,2023-W27,Anosy,-25.0333,46.9833,957916,140,18,8,5,0,33,8,0,3,21,9,23,8,2,11,28,21,3,2,8,0,140,140,24.24,65.0,78.0
2023-07-03,2023,7,2023-W27,Menabe,-20.2833,44.7833,819876,135,14,6,4,0,27,6,0,3,17,7,18,6,1,9,22,17,2,2,6,0,135,135,22.22,65.0,78.0
2023-07-03,2023,7,2023-W27,Vatovavy,-21.3167,47.9333,576905,130,8,3,2,0,15,3,0,1,9,5,10,3,0,5,12,9,1,1,3,0,130,130,20.0,65.0,78.0
2023-07-10,2023,7,2023-W28,Analanjirofo,-17.3333,49.4,864183,280,29,13,9,1,54,13,1,6,35,13,37,13,3,18,45,35,5,4,14,0,280,280,25.93,65.0,78.0
2023-07-10,2023,7,2023-W28,Analamanga,-18.9137,47.5247,4290727,260,147,67,48,4,268,67,5,32,174,62,187,67,20,93,227,177,27,22,62,0,260,260,23.13,65.0,78.0
2023-07-10,2023,7,2023-W28,Atsinanana,-18.1492,49.4023,1750511,255,52,23,17,1,95,23,1,11,61,23,66,23,6,33,80,62,9,8,22,0,255,255,23.16,65.0,78.0
2023-07-10,2023,7,2023-W28,Sofia,-14.8833,48.0333,1784988,250,56,25,18,0,103,25,2,12,66,25,72,25,7,36,87,67,10,8,24,0,250,250,23.3,65.0,78.0
2023-07-10,2023,7,2023-W28,Vakinankaratra,-19.8667,47.0333,2462316,230,73,33,23,0,133,33,2,15,86,32,93,33,9,46,113,88,13,11,30,0,230,230,22.56,65.0,78.0
2023-07-10,2023,7,2023-W28,Haute Matsiatra,-21.4536,47.0854,1710391,225,56,25,18,0,103,25,2,12,66,25,72,25,7,36,87,67,10,8,23,0,225,225,22.33,65.0,78.0
2023-07-10,2023,7,2023-W28,Boeny,-15.7167,46.3167,1100305,220,35,16,11,0,64,16,1,7,41,16,44,16,4,22,54,42,6,5,16,0,220,220,25.0,65.0,78.0
2023-07-10,2023,7,2023-W28,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,41,18,13,0,75,18,1,9,48,18,52,18,5,26,63,49,7,6,19,0,215,215,25.33,65.0,78.0
2023-07-10,2023,7,2023-W28,SAVA,-14.2833,50.1667,1330546,210,35,16,11,0,64,16,1,7,41,16,44,16,4,22,54,42,6,5,16,0,210,210,25.0,65.0,78.0
2023-07-10,2023,7,2023-W28,Atsimo-Andrefana,-23.35,43.6667,2128706,205,53,24,17,0,97,24,1,11,63,23,67,24,7,33,82,63,9,8,22,0,205,205,22.68,65.0,78.0
2023-07-10,2023,7,2023-W28,Itasy,-19.0167,46.7667,1063882,190,26,12,8,0,48,12,0,5,31,12,33,12,3,16,40,31,4,4,11,0,190,190,22.92,65.0,78.0
2023-07-10,2023,7,2023-W28,Bongolava,-18.9333,45.6667,794456,185,19,8,6,0,35,8,0,4,22,9,24,8,2,12,29,22,3,2,8,0,185,185,22.86,65.0,78.0
2023-07-10,2023,7,2023-W28,Diana,-12.2787,49.2917,1053715,180,23,10,7,0,42,10,0,5,27,10,29,10,3,14,35,27,4,3,9,0,180,180,21.43,65.0,78.0
2023-07-10,2023,7,2023-W28,Amoron'i Mania,-20.0,47.1167,991145,175,19,8,6,0,35,8,0,4,22,9,24,8,2,12,29,22,3,2,8,0,175,175,22.86,65.0,78.0
2023-07-10,2023,7,2023-W28,Atsimo-Atsinanana,-22.9,47.65,1220000,170,23,10,7,0,42,10,0,5,27,10,29,10,3,14,35,27,4,3,9,0,170,170,21.43,65.0,78.0
2023-07-10,2023,7,2023-W28,Fitovinany,-21.45,47.6167,1011279,165,23,10,7,0,42,10,0,5,27,10,29,10,3,14,35,27,4,3,9,0,165,165,21.43,65.0,78.0
2023-07-10,2023,7,2023-W28,Ihorombe,-22.55,46.95,494097,160,10,4,3,0,19,4,0,2,12,5,13,4,1,6,16,12,1,1,4,0,160,160,21.05,65.0,78.0
2023-07-10,2023,7,2023-W28,Betsiboka,-16.95,46.8167,465641,155,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,155,155,22.22,65.0,78.0
2023-07-10,2023,7,2023-W28,Melaky,-16.1167,44.7667,365790,150,6,3,2,0,12,3,0,1,7,4,8,3,0,4,10,7,1,1,2,0,150,150,16.67,65.0,78.0
2023-07-10,2023,7,2023-W28,Ambatosoa,-21.0333,47.6333,652462,150,12,5,3,0,22,5,0,2,14,6,15,5,1,7,18,14,2,1,5,0,150,150,22.73,65.0,78.0
2023-07-10,2023,7,2023-W28,Androy,-25.1667,46.0833,1065878,145,17,8,5,0,32,8,0,3,20,9,22,8,2,11,27,21,3,2,8,0,145,145,25.0,65.0,78.0
2023-07-10,2023,7,2023-W28,Anosy,-25.0333,46.9833,957916,140,16,7,5,0,30,7,0,3,19,8,21,7,2,10,25,19,3,2,7,0,140,140,23.33,65.0,78.0
2023-07-10,2023,7,2023-W28,Menabe,-20.2833,44.7833,819876,135,14,6,4,0,27,6,0,3,17,7,18,6,1,9,22,17,2,2,6,0,135,135,22.22,65.0,78.0
2023-07-10,2023,7,2023-W28,Vatovavy,-21.3167,47.9333,576905,130,10,4,3,0,19,4,0,2,12,5,13,4,1,6,16,12,1,1,4,0,130,130,21.05,65.0,78.0
2023-07-17,2023,7,2023-W29,Analanjirofo,-17.3333,49.4,864183,280,33,15,10,1,60,15,1,7,39,14,42,15,4,21,51,39,6,5,13,0,280,280,21.67,65.0,78.0
2023-07-17,2023,7,2023-W29,Analamanga,-18.9137,47.5247,4290727,260,154,70,50,4,280,70,5,33,182,65,196,70,21,98,238,185,28,23,64,0,260,260,22.86,65.0,78.0
2023-07-17,2023,7,2023-W29,Atsinanana,-18.1492,49.4023,1750511,255,51,23,16,1,93,23,1,11,60,22,65,23,6,32,79,61,9,7,21,0,255,255,22.58,65.0,78.0
2023-07-17,2023,7,2023-W29,Sofia,-14.8833,48.0333,1784988,250,65,29,21,0,119,29,2,14,77,28,83,29,8,41,101,78,12,10,27,0,250,250,22.69,65.0,78.0
2023-07-17,2023,7,2023-W29,Vakinankaratra,-19.8667,47.0333,2462316,230,72,32,23,0,131,32,2,15,85,31,91,32,9,45,111,86,13,11,28,0,230,230,21.37,65.0,78.0
2023-07-17,2023,7,2023-W29,Haute Matsiatra,-21.4536,47.0854,1710391,225,47,21,15,0,87,21,1,10,56,21,60,21,6,30,73,56,8,7,21,0,225,225,24.14,65.0,78.0
2023-07-17,2023,7,2023-W29,Boeny,-15.7167,46.3167,1100305,220,35,16,11,0,64,16,1,7,41,16,44,16,4,22,54,42,6,5,15,0,220,220,23.44,65.0,78.0
2023-07-17,2023,7,2023-W29,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,44,20,14,0,81,20,1,9,52,20,56,20,6,28,68,53,8,6,19,0,215,215,23.46,65.0,78.0
2023-07-17,2023,7,2023-W29,SAVA,-14.2833,50.1667,1330546,210,30,14,10,0,56,14,1,6,36,14,39,14,4,19,47,36,5,4,13,0,210,210,23.21,65.0,78.0
2023-07-17,2023,7,2023-W29,Atsimo-Andrefana,-23.35,43.6667,2128706,205,57,26,18,0,104,26,2,12,67,25,72,26,7,36,88,68,10,8,27,0,205,205,25.96,65.0,78.0
2023-07-17,2023,7,2023-W29,Itasy,-19.0167,46.7667,1063882,190,28,13,9,0,52,13,1,6,33,13,36,13,3,18,44,34,5,4,11,0,190,190,21.15,65.0,78.0
2023-07-17,2023,7,2023-W29,Bongolava,-18.9333,45.6667,794456,185,17,7,5,0,31,7,0,3,20,8,21,7,2,10,26,20,3,2,7,0,185,185,22.58,65.0,78.0
2023-07-17,2023,7,2023-W29,Diana,-12.2787,49.2917,1053715,180,27,12,9,0,50,12,0,6,32,12,35,12,3,17,42,32,5,4,13,0,180,180,26.0,65.0,78.0
2023-07-17,2023,7,2023-W29,Amoron'i Mania,-20.0,47.1167,991145,175,24,11,7,0,44,11,0,5,28,11,30,11,3,15,37,28,4,3,10,0,175,175,22.73,65.0,78.0
2023-07-17,2023,7,2023-W29,Atsimo-Atsinanana,-22.9,47.65,1220000,170,26,12,8,0,48,12,0,5,31,12,33,12,3,16,40,31,4,4,11,0,170,170,22.92,65.0,78.0
2023-07-17,2023,7,2023-W29,Fitovinany,-21.45,47.6167,1011279,165,19,9,6,0,36,9,0,4,23,9,25,9,2,12,30,23,3,3,8,0,165,165,22.22,65.0,78.0
2023-07-17,2023,7,2023-W29,Ihorombe,-22.55,46.95,494097,160,8,3,2,0,15,3,0,1,9,5,10,3,0,5,12,9,1,1,3,0,160,160,20.0,65.0,78.0
2023-07-17,2023,7,2023-W29,Betsiboka,-16.95,46.8167,465641,155,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,155,155,22.22,65.0,78.0
2023-07-17,2023,7,2023-W29,Melaky,-16.1167,44.7667,365790,150,6,3,2,0,12,3,0,1,7,4,8,3,0,4,10,7,1,1,2,0,150,150,16.67,65.0,78.0
2023-07-17,2023,7,2023-W29,Ambatosoa,-21.0333,47.6333,652462,150,12,5,3,0,22,5,0,2,14,6,15,5,1,7,18,14,2,1,5,0,150,150,22.73,65.0,78.0
2023-07-17,2023,7,2023-W29,Androy,-25.1667,46.0833,1065878,145,21,9,7,0,39,9,0,4,25,10,27,9,2,13,33,25,3,3,10,0,145,145,25.64,65.0,78.0
2023-07-17,2023,7,2023-W29,Anosy,-25.0333,46.9833,957916,140,18,8,5,0,33,8,0,3,21,9,23,8,2,11,28,21,3,2,7,0,140,140,21.21,65.0,78.0
2023-07-17,2023,7,2023-W29,Menabe,-20.2833,44.7833,819876,135,13,6,4,0,24,6,0,2,15,7,16,6,1,8,20,15,2,2,5,0,135,135,20.83,65.0,78.0
2023-07-17,2023,7,2023-W29,Vatovavy,-21.3167,47.9333,576905,130,8,4,2,0,16,4,0,1,10,5,11,4,1,5,13,10,1,1,4,0,130,130,25.0,65.0,78.0
2023-07-24,2023,7,2023-W30,Analanjirofo,-17.3333,49.4,864183,280,29,13,9,1,53,13,1,6,34,13,37,13,3,18,45,35,5,4,11,0,280,280,20.75,65.0,78.0
2023-07-24,2023,7,2023-W30,Analamanga,-18.9137,47.5247,4290727,260,164,74,53,4,299,74,5,35,194,70,209,74,22,104,254,198,30,25,68,0,260,260,22.74,65.0,78.0
2023-07-24,2023,7,2023-W30,Atsinanana,-18.1492,49.4023,1750511,255,59,27,19,1,108,27,2,12,70,26,75,27,8,37,91,70,10,9,25,0,255,255,23.15,65.0,78.0
2023-07-24,2023,7,2023-W30,Sofia,-14.8833,48.0333,1784988,250,50,22,16,0,91,22,1,10,59,22,63,22,6,31,77,60,9,7,22,0,250,250,24.18,65.0,78.0
2023-07-24,2023,7,2023-W30,Vakinankaratra,-19.8667,47.0333,2462316,230,77,35,25,0,140,35,2,16,91,33,98,35,10,49,119,92,14,11,34,0,230,230,24.29,65.0,78.0
2023-07-24,2023,7,2023-W30,Haute Matsiatra,-21.4536,47.0854,1710391,225,55,25,18,0,100,25,2,12,65,23,70,25,7,35,85,66,10,8,23,0,225,225,23.0,65.0,78.0
2023-07-24,2023,7,2023-W30,Boeny,-15.7167,46.3167,1100305,220,26,12,8,0,49,12,0,5,31,13,34,12,3,17,41,31,4,4,12,0,220,220,24.49,65.0,78.0
2023-07-24,2023,7,2023-W30,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,39,17,12,0,71,17,1,8,46,17,49,17,5,24,60,46,7,6,17,0,215,215,23.94,65.0,78.0
2023-07-24,2023,7,2023-W30,SAVA,-14.2833,50.1667,1330546,210,39,17,12,0,71,17,1,8,46,17,49,17,5,24,60,46,7,6,16,0,210,210,22.54,65.0,78.0
2023-07-24,2023,7,2023-W30,Atsimo-Andrefana,-23.35,43.6667,2128706,205,59,27,19,0,108,27,2,12,70,26,75,27,8,37,91,70,10,9,24,0,205,205,22.22,65.0,78.0
2023-07-24,2023,7,2023-W30,Itasy,-19.0167,46.7667,1063882,190,24,11,7,0,44,11,0,5,28,11,30,11,3,15,37,28,4,3,9,0,190,190,20.45,65.0,78.0
2023-07-24,2023,7,2023-W30,Bongolava,-18.9333,45.6667,794456,185,20,9,6,0,37,9,0,4,24,9,25,9,2,12,31,24,3,3,8,0,185,185,21.62,65.0,78.0
2023-07-24,2023,7,2023-W30,Diana,-12.2787,49.2917,1053715,180,25,11,8,0,47,11,0,5,30,12,32,11,3,16,39,30,4,3,12,0,180,180,25.53,65.0,78.0
2023-07-24,2023,7,2023-W30,Amoron'i Mania,-20.0,47.1167,991145,175,22,10,7,0,40,10,0,4,26,10,28,10,3,14,34,26,4,3,9,0,175,175,22.5,65.0,78.0
2023-07-24,2023,7,2023-W30,Atsimo-Atsinanana,-22.9,47.65,1220000,170,26,12,8,0,48,12,0,5,31,12,33,12,3,16,40,31,4,4,11,0,170,170,22.92,65.0,78.0
2023-07-24,2023,7,2023-W30,Fitovinany,-21.45,47.6167,1011279,165,20,9,6,0,38,9,0,4,24,10,26,9,2,13,32,24,3,3,9,0,165,165,23.68,65.0,78.0
2023-07-24,2023,7,2023-W30,Ihorombe,-22.55,46.95,494097,160,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,5,0,160,160,23.81,65.0,78.0
2023-07-24,2023,7,2023-W30,Betsiboka,-16.95,46.8167,465641,155,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,155,155,22.22,65.0,78.0
2023-07-24,2023,7,2023-W30,Melaky,-16.1167,44.7667,365790,150,6,3,2,0,12,3,0,1,7,4,8,3,0,4,10,7,1,1,3,0,150,150,25.0,65.0,78.0
2023-07-24,2023,7,2023-W30,Ambatosoa,-21.0333,47.6333,652462,150,13,6,4,0,25,6,0,3,16,6,17,6,1,8,21,16,2,2,5,0,150,150,20.0,65.0,78.0
2023-07-24,2023,7,2023-W30,Androy,-25.1667,46.0833,1065878,145,22,10,7,0,41,10,0,4,26,11,28,10,3,14,34,26,4,3,9,0,145,145,21.95,65.0,78.0
2023-07-24,2023,7,2023-W30,Anosy,-25.0333,46.9833,957916,140,17,8,5,0,32,8,0,3,20,9,22,8,2,11,27,21,3,2,8,0,140,140,25.0,65.0,78.0
2023-07-24,2023,7,2023-W30,Menabe,-20.2833,44.7833,819876,135,15,7,5,0,29,7,0,3,18,8,20,7,2,10,24,18,2,2,6,0,135,135,20.69,65.0,78.0
2023-07-24,2023,7,2023-W30,Vatovavy,-21.3167,47.9333,576905,130,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,130,130,22.22,65.0,78.0
2023-07-31,2023,7,2023-W31,Analanjirofo,-17.3333,49.4,864183,280,28,13,9,1,52,13,1,6,33,13,36,13,3,18,44,34,5,4,13,0,280,280,25.0,65.0,78.0
2023-07-31,2023,7,2023-W31,Analamanga,-18.9137,47.5247,4290727,260,150,68,49,4,274,68,5,32,178,64,191,68,20,95,232,180,27,23,64,0,260,260,23.36,65.0,78.0
2023-07-31,2023,7,2023-W31,Atsinanana,-18.1492,49.4023,1750511,255,57,26,18,1,104,26,2,12,67,25,72,26,7,36,88,68,10,8,25,0,255,255,24.04,65.0,78.0
2023-07-31,2023,7,2023-W31,Sofia,-14.8833,48.0333,1784988,250,55,25,18,0,101,25,2,12,65,24,70,25,7,35,85,66,10,8,23,0,250,250,22.77,65.0,78.0
2023-07-31,2023,7,2023-W31,Vakinankaratra,-19.8667,47.0333,2462316,230,83,37,27,0,151,37,2,18,98,35,105,37,11,52,128,99,15,12,36,0,230,230,23.84,65.0,78.0
2023-07-31,2023,7,2023-W31,Haute Matsiatra,-21.4536,47.0854,1710391,225,52,24,17,0,96,24,1,11,62,23,67,24,7,33,81,63,9,8,23,0,225,225,23.96,65.0,78.0
2023-07-31,2023,7,2023-W31,Boeny,-15.7167,46.3167,1100305,220,29,13,9,0,54,13,1,6,35,13,37,13,3,18,45,35,5,4,12,0,220,220,22.22,65.0,78.0
2023-07-31,2023,7,2023-W31,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,39,18,12,0,72,18,1,8,46,18,50,18,5,25,61,47,7,6,17,0,215,215,23.61,65.0,78.0
2023-07-31,2023,7,2023-W31,SAVA,-14.2833,50.1667,1330546,210,36,16,11,0,66,16,1,7,42,17,46,16,4,23,56,43,6,5,16,0,210,210,24.24,65.0,78.0
2023-07-31,2023,7,2023-W31,Atsimo-Andrefana,-23.35,43.6667,2128706,205,50,22,16,0,91,22,1,10,59,22,63,22,6,31,77,60,9,7,22,0,205,205,24.18,65.0,78.0
2023-07-31,2023,7,2023-W31,Itasy,-19.0167,46.7667,1063882,190,23,10,7,0,42,10,0,5,27,10,29,10,3,14,35,27,4,3,9,0,190,190,21.43,65.0,78.0
2023-07-31,2023,7,2023-W31,Bongolava,-18.9333,45.6667,794456,185,20,9,6,0,38,9,0,4,24,10,26,9,2,13,32,24,3,3,9,0,185,185,23.68,65.0,78.0
2023-07-31,2023,7,2023-W31,Diana,-12.2787,49.2917,1053715,180,25,11,8,0,46,11,0,5,29,12,32,11,3,16,39,30,4,3,11,0,180,180,23.91,65.0,78.0
2023-07-31,2023,7,2023-W31,Amoron'i Mania,-20.0,47.1167,991145,175,24,11,8,0,45,11,0,5,29,11,31,11,3,15,38,29,4,3,11,0,175,175,24.44,65.0,78.0
